76932,2.1,7.7,7.1,0.5,2.3,0.5,3.2,0.7,1.6,0.5,0.3,4.4,0.5,0.6,0.8,1.4,1.3,0.8,0.3,37,0.53,4.22,-0.82,2
76943,4.2,7.2,7.5,0.6,4,0.4,1.8,0.5,3.7,0.6,0.8,8.9,0.8,1.2,1.1,0.9,2.3,1.5,0.7,35,0.44,2.89,-0.3,2
78249,-7.5,8.9,8.5,1.7,0.7,1.7,6.3,2.1,-1.4,1.6,1.4,6.8,2.1,2.2,2.2,3.7,4,3.3,1.5,51,0.98,3,0.02,3
78418,-1.8,8.7,8.1,1.1,1.7,0.8,5.2,1.5,0.4,1.1,1.3,6.9,1.6,1.6,1.3,2.3,2.9,2.1,0.9,45,0.66,3.5,-0.27,3
78558,-0.1,8,7.4,0.9,1.9,0.7,4.7,1.3,0.6,0.8,0.1,5.3,1.1,1,1.1,2.5,1.9,1.4,0.5,43,0.57,4.52,-0.4,2
79028,0.6,8.7,8.1,0.9,2.3,0.6,4.4,1.2,1.3,0.9,1.1,6.9,1.3,1.3,1.2,1.6,2.5,1.8,0.8,39,0.51,3.74,-0.08,2
79469,12.2,-0.4,9.5,0,9.8,0,-0.6,-0.3,8.4,0.1,-0.2,13.6,0.1,0.3,0.1,0.1,0.3,0.2,0,19,-0.06,0.9,0.4,1
80499,-8.1,10.2,9.3,1.1,-0.1,0.8,5.8,1.6,-0.5,1.2,1.7,6.2,1.7,1.9,1.6,1.2,3.2,2.5,1.2,48,0.93,-0.17,-0.27,3
80586,-8.5,9.9,9.3,1.3,0.3,1.1,5.8,1.7,-0.6,1.4,1.6,6.4,1.9,2.1,1.7,1.8,3.6,2.7,1.3,35,0.93,0.43,-0.29,3
81146,-12.3,10.6,10.2,2,0.7,2.7,6,2.2,-1.6,1.8,2.1,6.8,2,2.5,2.6,2.9,4.1,3.8,1.8,52,1.23,0.38,-0.01,4
81797,-13.5,10.6,10.8,2.1,0.4,3.9,5.5,2.1,-1.2,2,2.7,7.3,1.9,2.8,3,2.4,4.4,4.5,2.1,53,1.44,-1.7,-0.19,4
82210,-3.7,8.4,7.8,1.1,0.7,0.9,5,1.5,-0.1,1.1,1.4,5.7,1.6,1.5,1.4,1.8,2.8,2.1,0.9,44,0.73,2.05,-0.34,3
82328,3.5,7.7,7.4,0.5,3,0.4,2.2,0.5,2.9,0.6,0.8,7.1,0.9,0.7,1,0.6,1.8,1.3,0.5,36,0.43,2.55,-0.2,2
82395,-8.8,10.2,9.7,1.5,0.1,1.2,6.6,2.1,-1.4,1.5,1.8,6.4,1.9,2.1,2,2.3,3.6,3,1.5,50,1.05,0.65,-0.22,3
82741,-8.5,10.2,9.6,1.4,0.1,1.3,6.2,1.8,-1,1.4,1.8,6.2,1.8,1.8,1.7,1.9,3.3,2.6,1.2,50,0.99,0.58,-0.32,3
83506,-11.3,10.4,9.8,1.4,-0.2,1.1,6.1,1.9,-0.8,1.5,2,6.9,2,2.5,2,1.5,3.8,3.2,1.6,50,1.04,-0.49,-0.08,4
83618,-12.9,10.5,10.3,2,0.6,3,5.7,2.1,-1.3,1.9,2.4,6.9,2,2.5,2.7,2.5,4,3.9,1.8,53,1.32,-0.73,-0.05,4
83805,-8.4,9.9,9.3,1.3,0.1,1,5.9,1.8,-0.7,1.3,1.7,6.8,1.9,2.2,1.7,1.7,3.5,2.8,1.3,48,0.95,0.53,-0.22,3
84441,-5.5,9.7,8.7,0.8,-0.1,0.5,4.8,1.2,0.6,1,2,6.3,1.6,1.7,1.8,0.4,3,2.3,1.1,40,0.8,-1.45,-0.13,3
84453,-8.6,9.8,9.3,1.6,0.6,1.4,6.1,2,-1.2,1.5,1.6,6.6,2,2.1,1.9,2.7,3.6,2.9,1.2,50,0.95,2.23,-0.23,3
84737,-0.2,8.9,8.3,0.9,2.2,0.7,4.5,1.3,1.2,0.9,1.2,7.1,1.4,1.4,1.3,1.8,2.7,1.9,0.8,42,0.61,3.77,0.04,2
85444,-7.7,9.3,8.8,1.2,0.1,1,5.6,1.6,-0.4,1.3,1.7,6.5,1.8,2.1,1.8,1.5,3.5,2.8,1.3,46,0.92,-0.5,-0.34,3
85503,-12.2,10.6,10.3,2,0.5,2.9,6,2.3,-1.8,1.9,2,7.6,2.3,3.1,3.1,3.8,4.5,4.6,2,50,1.22,0.83,0.28,4
86728,-2.2,9,8.5,1.2,1.9,1,5,1.5,0.5,1.2,1.3,7.4,1.8,1.9,1.5,2.7,3.2,2.3,1.1,41,0.62,4.53,0.1,3
87141,3,7.9,7.5,0.5,2.8,0.4,2.5,0.6,2.8,0.6,1,7.4,0.8,0.9,1.2,0.7,2,1.4,0.7,35,0.52,2.33,0.04,2
87822,4.1,7.3,7.5,0.5,3.7,0.3,1.9,0.4,3.5,0.6,0.9,8.6,0.8,0.9,1.2,0.8,2,1.4,0.6,34,0.45,2.23,0.19,2
88284,-10.7,10.2,9.6,1.6,0.4,1.4,6.1,2,-1.1,1.5,1.7,7.5,2.1,2.5,1.8,2.6,4.1,3.3,1.7,50,1.01,0.88,0.02,4
88355,3.3,7.7,7.5,0.5,3.3,0.4,2.3,0.6,3.1,0.6,0.9,8,0.9,0.9,1.1,0.9,2,1.4,0.5,37,0.46,2.25,0.1,2
88737,1.4,8.2,7.7,0.7,2.4,0.5,3.4,0.9,2,0.8,1.2,7.8,1.2,1.3,1.3,1.1,2.6,2,0.8,39,0.56,2.44,0.14,2
88986,-0.3,8.7,8.1,1,1.8,0.7,4.8,1.4,0.7,1,0.9,6.7,1.3,1.2,1.4,2.1,2.5,2,0.8,40,0.6,3.96,-0.04,2
89010,-0.7,9,8.3,1,1.7,0.7,5.2,1.5,0.5,1,1.3,6.4,1.5,1.4,1.3,2,2.7,1.9,0.8,42,0.74,3.49,-0.03,3
89125,2.5,7.8,7.3,0.6,2.7,0.5,2.9,0.7,2.2,0.6,0.7,5.9,0.8,0.8,0.8,1.2,1.7,1.2,0.5,38,0.52,4.02,-0.38,2
89254,7.9,6,8.1,0.4,5.6,0.2,0.9,0,5.4,0.6,0.8,11.7,0.7,1,1.3,0.2,2.4,1.6,0.5,32,0.31,1.5,0.09,2
89449,3.5,7.7,7.6,0.5,3.5,0.4,2.2,0.5,3.3,0.6,0.9,8.4,0.9,1,1.2,0.9,2.1,1.5,0.6,36,0.44,3.17,-0.02,2
89707,2.2,7.5,7,0.7,2.3,0.5,3.6,1,1.5,0.8,-0.2,5.6,0.9,0.8,1,1.5,1.7,1.2,0.4,41,0.55,4.49,-0.42,2
89744,2.2,8.6,8.1,0.7,2.9,0.5,3.2,0.8,2.5,0.8,1.1,7.8,1.1,1.2,1.3,1.2,2.4,1.9,0.8,37,0.5,2.85,0.18,2
90277,9.6,5.1,8.7,0.3,6.6,0.2,0.7,0,6.1,0.5,0.6,12.6,0.4,0.8,0.9,0.2,2.1,1.4,0.4,30,0.29,0.69,0.19,2
90508,0.1,8.7,8.1,0.9,1.8,0.8,4.7,1.4,0.7,0.9,1,5.9,1.2,1.1,1.1,2.3,2.2,1.5,0.6,41,0.6,4.58,-0.23,2
91190,-9.3,10.2,9.5,1.4,0.1,1,6,1.8,-0.8,1.3,1.8,6.8,1.9,2,1.8,1.8,3.4,2.8,1.4,50,0.96,0.36,-0.13,3
91347,1,8,7.3,0.8,2.2,0.6,3.9,1,1.3,0.8,0.8,5.6,0.8,1,1,1.6,1.9,1.3,0.5,38,0.5,4.82,-0.48,2
91752,4.5,6.9,7.2,0.5,3.7,0.3,1.6,0.3,3.5,0.5,0.7,7.5,0.6,0.7,1,0.7,1.7,1.2,0.5,33,0.39,2.95,-0.23,2
91889,2.1,8.1,7.6,0.7,2.5,0.5,3.2,0.8,2,0.7,0.8,6.1,0.9,0.8,1.1,1.3,1.8,1.6,0.5,37,0.52,3.75,-0.24,2
92588,-6.6,9.4,9,1.6,1,1.4,6.3,2,-1.2,1.5,1.5,6.1,2,2,1.7,3.3,3.6,2.9,1.2,51,0.88,3.58,-0.41,3
93813,-11.5,10.6,10.3,1.8,0.6,2.4,6.2,2.1,-1.5,1.7,2.2,6.5,2.1,2.1,2.4,2.7,3.7,3.7,1.7,50,1.25,-0.03,-0.17,4
94028,3.2,5.9,5.9,0.4,2.8,0.3,1.7,0.3,2.3,0.3,0.2,4.1,0.3,0.3,0.4,0.9,0.7,0.5,0.2,34,0.48,4.64,-1.56,2
94264,-10.2,10.2,9.7,1.7,0.6,1.7,6.3,2,-1.4,1.6,1.8,6.9,2,2,1.9,2.8,3.7,3.1,1.4,50,1.04,1.45,-0.25,4
94363,-6.3,9.6,9,1.4,0.5,1,6.3,1.9,-1.1,1.3,1.5,5.7,1.7,1.6,1.6,2.4,3.2,2.6,1.1,50,0.9,1.61,-0.33,3
94600,-10.8,10.4,9.9,1.7,0.3,1.8,6.3,2,-1.4,1.6,1.9,6.6,1.9,2,2.1,2.5,3.7,3.2,1.6,51,1.1,0.65,-0.21,4
94669,-10.8,10.4,10,1.8,0.6,2.1,6.2,2.1,-1.5,1.7,1.9,6.3,2,2.1,2.2,3,3.8,3.4,1.6,52,1.13,1.13,-0.3,4
95128,-0.3,8.7,8.1,1,2.1,0.8,4.7,1.3,0.9,1,1.1,6.8,1.4,1.4,1.3,2.1,2.6,1.9,0.8,40,0.56,4.36,0.01,2
95241,1.6,8.6,7.8,0.7,1.9,0.5,4.1,1,1.4,0.7,1,5.7,0.9,0.8,1,1.1,1.9,1.5,0.6,39,0.59,2.71,-0.3,2
95272,-10.6,10.3,9.9,1.6,0.2,1.6,6.4,2.1,-1.4,1.6,1.9,6.7,1.9,2.2,2.1,2.3,3.7,3.3,1.5,51,1.1,0.43,-0.29,4
96436,-7,10.1,9.5,1.4,0.6,1.4,6.3,1.9,-1.3,1.3,1.5,5.4,1.6,1.6,1.7,2.9,2.9,2.5,1,49,0.97,1.55,-0.41,3
96833,-11.9,10.5,10.1,1.7,0,1.9,6.3,2.1,-1.3,1.7,2,7.1,2,2.3,2.1,2.2,3.8,3.4,1.7,51,1.15,-0.27,-0.12,4
98553,1.4,8,7.4,0.8,2,0.6,4.1,1.1,1.1,0.8,0.9,5.4,1.1,0.9,0.9,1.7,1.9,1.3,0.5,42,0.7,4.75,-0.43,2
98991,4.8,6.5,6.8,0.4,3.4,0.2,1.9,0.3,3.5,0.5,0.8,7.2,0.5,0.8,1.1,0.5,1.9,1.3,0.5,33,0.42,1.88,-0.1,2
99028,5.2,6.7,7.4,0.5,4.1,0.3,1.4,0.2,4.1,0.6,0.9,9.4,0.8,1,1.2,0.6,2.2,1.5,0.6,32,0.35,2.08,0.08,2
99167,-10.7,9.6,9.8,2,1.7,5.2,4.1,1.9,-1.3,1.9,2.7,5.7,1.1,3.6,3.3,3.8,3.6,4.8,2,55,1.56,-0.41,-0.38,6
99491,-5.9,8.6,8.4,1.7,1.4,1.3,5.9,2.1,-0.7,1.5,1.6,8.2,2.4,2.4,2,4.1,4,3.2,1.3,50,0.8,5.25,0.09,3
99747,5.7,5.3,6.7,0.3,4.2,0.2,1,0.1,4,0.4,0.4,7.2,0.3,0.4,0.7,0.5,1.3,0.9,0.3,35,0.39,3.21,-0.54,2
1.0003e+05,-5.9,10,9.1,1.2,0.6,1.1,5.9,1.7,-0.9,1.2,1.5,5.4,1.6,1.7,1.5,2.3,2.8,2.3,1,49,0.88,1.4,-0.45,3
1.007e+05,-7,10.2,9.4,1.2,0,1,6.5,1.9,-1.2,1.3,1.7,5.8,1.7,1.6,1.7,1.7,3,2.5,1.1,50,1.01,0.85,-0.41,3
1.0092e+05,-8.6,10.2,9.5,1.4,0.1,1.3,6.1,1.8,-1,1.4,1.7,6.3,1.8,1.9,1.7,1.8,3.3,2.7,1.3,49,1,0.61,-0.44,3
1.0148e+05,-9.4,10.1,9.5,1.5,0.3,1.4,5.9,1.8,-0.9,1.5,1.7,6.6,2,2.1,1.8,2.2,3.7,3.1,1.5,51,0.98,1,-0.2,3
1.015e+05,-4,8.7,8.2,1.5,1.3,1.3,5.5,1.8,-0.4,1.4,1.3,6.9,2,1.6,1.5,3.3,3.4,2.5,1.1,48,0.73,5.42,-0.27,3
1.0207e+05,-8.4,9.8,9.3,1.3,0,1,5.8,1.7,-0.6,1.3,1.7,6.6,1.8,2,1.8,1.5,3.4,2.9,1.4,48,0.97,-0.43,-0.27,3
1.0221e+05,-10.5,10.1,10,1.8,2.3,4.7,3.7,1.6,-0.8,1.6,2.6,4.9,0.9,3.2,2.8,4.5,2.6,3.8,1.7,60,1.51,-0.88,-0.09,6
1.0222e+05,-10.6,10.8,10.2,1.6,0.4,1.8,6.4,2,-1.4,1.5,2.1,5.8,1.6,2,2.1,2.3,3.3,3,1.4,50,1.18,-0.18,-0.38,4
1.0233e+05,-12,10.6,10.4,2.1,0.6,3.2,6.1,2.3,-1.9,1.9,2.1,7.4,2.2,3.1,3,3.8,4.6,4.7,2.1,53,1.27,1.26,0.37,6
1.0257e+05,0.8,8.9,8.2,0.8,2.5,0.6,4,1.1,1.8,0.9,1.2,7.4,1.4,1.4,1.2,1.5,2.6,2,0.9,37,0.58,3.11,0.16,2
1.0263e+05,2.4,8.4,8,0.7,3.1,0.5,3.2,0.8,2.6,0.8,1,8,1.2,1.3,1.2,1.4,2.3,1.8,0.7,37,0.52,3.48,0.24,2
1.0287e+05,1.3,8.6,8.1,0.7,2.6,0.6,3.7,1,2,0.8,1.1,7.6,1.3,0.9,1.1,1.3,2.4,1.6,0.6,38,0.55,3.42,0.13,2
1.0305e+05,-7.7,9,8.7,1.6,0.7,1.4,6.1,2,-1.2,1.5,1.5,6.8,2,2.1,1.9,3,3.9,3.1,1.4,50,0.97,2.56,-0.09,3
1.031e+05,-6.7,9.9,8.7,1.3,1.2,1.9,4.5,1.5,-0.9,1.2,0.8,3.1,1,0.8,1,3.5,2.2,1.6,0.4,48,0.75,6.64,-1.4,4
1.043e+05,-4.9,8.8,8.4,1.5,1.4,1.1,6,2,-0.5,1.4,1.4,7.7,2.1,2.2,1.8,3.7,3.8,2.9,1.3,50,0.78,4.99,0.17,3
1.0456e+05,-4.9,9.9,9.2,1.2,1,1.5,5.9,1.8,-1.1,1.2,1.3,5.5,1.6,1.4,1.6,3.4,2.8,2.1,0.9,48,0.86,2.92,-0.64,3
1.0499e+05,-8,10.5,9.9,1.3,0.3,1.3,6.5,1.9,-1.3,1.3,1.7,6.3,1.7,1.9,1.9,2.6,3.2,2.7,1.3,49,1.01,0.76,-0.47,3
1.0504e+05,-10.7,10.6,10.2,1.8,0.8,2.5,6.2,2.1,-1.6,1.7,2,6.8,1.9,2.3,2.4,3,3.8,3.6,1.6,52,1.17,0.84,-0.14,4
1.0652e+05,3.6,6.8,6.8,0.5,3.2,0.4,2.2,0.4,2.6,0.4,0.5,5.9,0.5,0.6,0.6,1.3,1.2,0.8,0.3,35,0.46,4.34,-0.7,2
1.0671e+05,-7.8,10.1,9.4,1.3,0.1,1.1,6.1,1.8,-0.8,1.3,1.7,6.5,1.8,1.8,1.6,1.6,3.2,2.6,1.2,50,0.97,0.54,-0.39,3
1.0711e+05,4.8,6.3,6.9,0.4,3.5,0.3,1.6,0.2,3.5,0.4,0.6,6.7,0.5,0.8,0.9,0.6,1.5,0.9,0.4,34,0.43,3.34,-0.54,2
1.0721e+05,2.2,8.6,8.1,0.7,3,0.5,3.3,0.9,2.4,0.8,1,8.3,1.2,1.3,1.3,1.1,2.5,1.8,0.8,38,0.5,2.85,0.21,2
1.0726e+05,12.6,0.6,9.6,0.1,9.6,0,-0.2,-0.2,8.2,0.3,0,14.1,0,0.4,0.2,0.4,0.7,0.4,0.1,22,0.02,-0.53,0.11,1
1.0733e+05,-9.9,10.9,10.3,1.5,0.8,1.8,6.2,2,-1.3,1.4,2.1,6.5,1.9,2.2,2.4,2.8,3.2,3.2,1.5,51,1.12,0.29,-0.47,4
1.0742e+05,-10.5,10.2,9.7,1.7,0.4,1.7,6.1,2,-1.2,1.6,1.8,6.7,1.9,2.3,2,2.5,3.8,3.2,1.5,50,1.05,1.24,-0.26,4
1.0795e+05,-8.2,10.2,9.4,1.1,0,0.8,5.2,1.4,0,1.2,1.8,6.8,1.7,2,1.7,1,3.3,2.6,1.3,47,0.87,-0.6,-0.38,3
1.0823e+05,-9,9.9,9.3,1.4,0.2,1.2,5.8,1.8,-0.7,1.4,1.7,7,1.9,2.2,1.7,1.8,3.7,2.9,1.4,48,0.96,0.8,-0.14,3
1.0838e+05,-11.6,10.4,10.1,1.8,0.3,2,6.2,2.2,-1.5,1.7,1.9,7.8,2.3,2.7,2.4,2.8,4.3,3.9,1.8,52,1.13,0.77,0.01,4
1.0895e+05,0.7,8.6,7.9,0.9,2.4,0.6,3.8,1.1,1.6,0.9,0.9,7.1,1.3,1.1,1.2,1.7,2.2,1.6,0.7,39,0.55,4.49,-0.11,2
1.0932e+05,-9.4,10.3,9.7,1.5,0.1,1.3,6.2,1.9,-1,1.5,1.8,6.9,1.9,2.2,1.9,2,3.6,2.9,1.5,50,1,0.86,-0.33,3
1.0935e+05,-9.1,10.3,9.8,1.6,0.2,1.5,6.4,2,-1.3,1.5,1.9,6.8,1.8,2.2,2,2.2,3.7,3,1.5,50,1.05,0.94,-0.31,3
1.0936e+05,0.6,8.5,7.9,0.9,2,0.7,4.5,1.3,1,0.9,1,6.4,1.2,1.1,1.1,1.9,2.2,1.5,0.7,40,0.58,4.65,-0.19,2
1.1001e+05,-12.5,10.7,10.4,2,0.2,2.6,6.2,2.2,-1.7,1.9,2.1,8,2.2,3.1,2.8,3.1,4.5,4.4,2,52,1.23,-0.29,0.16,4
1.109e+05,1.1,8.2,7.5,0.8,2.1,0.6,3.9,1,1.2,0.8,0.5,5.4,1,0.8,1,1.7,1.8,1.2,0.5,40,0.5,4.8,-0.59,2
1.1103e+05,-8.8,10,9.5,1.7,0.8,1.8,6.2,2,-1.4,1.5,1.6,6.7,1.9,2.1,2,3.3,3.7,3,1.3,51,1,2.41,-0.34,4
1.123e+05,-10.6,9.3,9.2,1.8,1.9,5.5,2.6,1.6,-1.4,1.6,2.4,5.5,0.1,5.2,2,5.8,2.6,4.5,1.7,63,1.58,-0.58,0.06,6
1.1302e+05,3.5,7.6,7.5,0.6,3.6,0.4,2,0.5,3.4,0.6,0.8,8.5,0.9,1,1.1,0.9,2.1,1.4,0.6,36,0.42,3.14,0.1,2
1.1385e+05,5.3,5.9,6.9,0.4,4,0.3,1.3,0.3,3.8,0.5,0.6,8.1,0.5,0.6,0.9,0.5,1.7,1,0.4,34,0.39,2.5,-0.19,2
1.1404e+05,-11.5,10.5,10.1,1.8,0.2,2,6.1,2.1,-1.3,1.7,2,7.2,2.1,2.5,2.2,2.6,4,3.6,1.7,52,1.14,0.33,-0.13,4
1.1464e+05,3.9,7.2,7.1,0.5,3.1,0.3,2.1,0.5,3,0.5,0.8,7.3,0.8,0.8,1,0.6,1.9,1.3,0.5,36,0.46,2.48,-0.17,2
1.1471e+05,0.1,8.6,8,0.9,2.4,0.7,4,1.2,1.5,1,1,7.3,1.4,1.4,1.3,1.8,2.6,1.7,0.8,40,0.57,4.45,0.03,2
1.1476e+05,2.2,7.7,7,0.6,2.2,0.4,3.5,0.8,1.5,0.6,0.3,5.2,0.7,0.6,0.8,1.4,1.5,1,0.4,39,0.55,4.26,-0.74,2
1.1495e+05,-5.5,9.6,8.9,1.3,0.6,1.1,6.1,1.8,-1.1,1.3,1.4,5.8,1.6,1.6,1.5,2.4,2.9,2.3,1,48,0.87,2.4,-0.44,3
1.1506e+05,-8.3,8.9,9.1,1.7,0.6,2.2,6.4,2.1,-1.5,1.7,1.8,6.8,2.1,2.3,2.4,3.1,4.1,3.6,1.6,50,1.14,1.57,0,4
1.1514e+05,-10.9,10.5,10.1,1.8,0.4,2,6.4,2.1,-1.5,1.7,2,7.3,2.1,2.5,2.3,2.8,4,3.6,1.6,52,1.14,0.85,-0.11,4
1.152e+05,-9.4,9.9,9.5,1.7,0.7,1.7,6.4,2.1,-1.6,1.6,1.6,6.9,2,2.1,2.1,3.4,3.9,3.2,1.4,51,1.03,2.27,-0.08,3
1.1538e+05,0.6,8.1,7.7,0.9,2.4,0.7,3.8,1.1,1.7,0.9,1.1,7.6,1.3,1.6,1.3,1.9,2.7,1.9,0.9,40,0.59,3.95,0.1,2
1.156e+05,8.3,7,8.7,0.4,5.6,0.2,0.9,0,5.9,0.7,0.8,12.8,0.7,1.2,1.4,0.1,2.8,1.8,0.7,33,0.3,0.01,0.31,2
1.1562e+05,-3.3,9,8.5,1.4,1.5,1.2,5.5,1.8,-0.2,1.3,1.3,6.8,1.8,1.7,1.5,3.2,3.3,2.3,1,45,0.71,5.09,-0.03,3
1.1566e+05,-8.4,10,9.3,1.2,0.1,0.8,5.7,1.7,-0.5,1.3,1.7,6.8,1.8,2,1.7,1.4,3.4,2.7,1.3,48,0.92,-0.04,-0.25,3
1.1629e+05,-8.5,10.1,9.5,1.4,0.1,1.1,6.2,1.9,-1,1.4,1.7,6.6,1.9,2,1.8,1.8,3.5,2.8,1.4,50,0.99,0.41,-0.38,3
1.1666e+05,13.6,0.5,9.8,0.1,10,0.1,-0.4,-0.2,8.4,0.2,-0.1,6.5,0.6,5,2.1,5.3,2.7,4.8,1.8,22,0.02,0.37,0,0
1.1698e+05,-11.4,10.3,9.9,1.6,0.1,1.6,6,2,-1.3,1.6,1.9,7.4,2.2,2.7,2.1,2.3,4.2,3.6,1.8,51,1.09,0.27,0.03,4
1.1718e+05,-2.4,9.2,8.5,1.1,1.3,1,5.5,1.6,-0.1,1.1,1.2,6.4,1.6,1.5,1.4,2.4,2.9,2,0.9,45,0.69,3.71,-0.21,4
1.1782e+05,-7,10.1,9.4,1.3,0.1,1,6.4,1.8,-1,1.3,1.7,6.1,1.7,1.7,1.7,1.6,3.1,2.4,1.1,50,0.96,0.67,-0.35,3
1.181e+05,-4.8,2.6,2.9,1.5,1.5,3.4,2.9,1.8,-1.6,1.5,1.9,6.5,2.2,2,3.2,4.3,5.5,4.7,1.7,57,1.2,7.83,-0.06,4
1.2014e+05,2.8,8.1,7.8,0.7,3.5,0.5,2.6,0.7,3,0.7,1,8.8,1.1,1.3,1.2,1.2,2.4,1.7,0.7,37,0.48,3.53,0.21,2
1.2016e+05,-9.9,10.3,9.8,1.5,0.1,1.4,6.3,2,-1.2,1.5,1.9,6.9,1.9,2,1.9,2,3.6,3,1.4,50,1.03,0.66,-0.25,3
1.2045e+05,-10.2,10.3,9.8,1.6,0.1,1.4,6.3,2,-1.2,1.5,1.8,7,1.7,2.7,2.3,2.3,3.6,3.4,1.7,50,1.06,0.62,-0.2,4
1.2115e+05,-9.9,9.4,9.4,1.9,0.6,2.7,5.8,2.1,-1.6,1.7,1.9,6.9,2,2.1,2.5,4,4,3.7,1.7,52,1.17,1.51,-0.24,4
1.213e+05,-11.1,10.4,9.9,1.7,0.2,1.8,6.3,2.1,-1.4,1.6,1.9,7.3,2,2.5,2.1,2.5,4.1,3.5,1.7,52,1.08,0.69,-0.05,4
1.2137e+05,0.5,8.8,8.2,0.7,2.5,0.5,4,1.1,1.9,0.8,1.2,8,1.3,1.6,1.5,1.2,2.8,2,1,40,0.58,2.41,0.19,2
1.2398e+05,-7.7,9.7,9.3,1.3,0.1,1.3,6.4,1.9,-1.3,1.3,1.8,6.5,1.8,1.8,1.9,2.1,3.3,2.7,1.3,50,1.02,0.82,-0.47,3
1.2419e+05,-11.4,10.1,9.9,2.1,0.5,3.1,6,2.3,-2,1.9,2.1,7.9,2.2,2.9,2.8,3.7,4.6,4.5,1.9,54,1.26,0.76,0.34,4
1.2455e+05,-7.1,9.5,9.7,1.8,1.3,3.3,5,2,-0.8,1.8,2.5,6.9,1.8,2.7,2.9,2.6,3.9,4.2,1.9,53,1.36,-1.11,0.17,4
1.2457e+05,2.1,8.6,8,0.7,2.7,0.5,3.6,0.9,2.1,0.8,1.1,7.5,1.2,1.2,1.2,1.1,2.4,1.7,0.7,36,0.58,2.89,0.07,2
1.2485e+05,2.9,7.7,7.3,0.6,2.6,0.4,2.9,0.7,2.4,0.6,0.9,6.9,0.8,0.9,1.1,0.8,2,1.4,0.7,37,0.5,2.45,-0.11,2
1.249e+05,-10.9,11,10.5,1.6,1,2.3,6,2,-1.2,1.5,2.2,6.1,1.8,2,2.5,2.9,3.3,3.1,1.5,52,1.23,-0.3,-0.42,4
1.2518e+05,-3.2,8.8,8.4,1.2,1.5,0.9,5.6,1.7,0,1.2,1.3,7.6,1.9,2,1.6,2.5,3.4,2.5,1.2,39,0.7,3.92,0.13,3
1.2545e+05,5,6.6,7.1,0.5,4.2,0.3,1.4,0.3,4,0.5,0.7,8.9,0.7,0.8,1,0.7,1.8,1.2,0.5,35,0.39,3.32,-0.02,2
1.2545e+05,-10.7,10.4,9.7,1.5,0.1,1.3,6.3,1.9,-1,1.5,1.8,6.6,1.9,2.1,1.9,2,3.5,2.9,1.4,49,1.02,0.52,-0.38,4
1.2556e+05,-13.5,10.7,10.2,2,0.4,2.8,6.3,2.3,-1.8,1.9,2.1,8,2.1,2.8,2.7,3.5,4.4,4.3,2,53,1.23,1.03,0.21,4
1.2614e+05,5.1,6.6,7.2,0.5,4.2,0.3,1.3,0.3,4,0.5,0.6,8.9,0.6,0.8,1,0.6,1.7,1.2,0.4,35,0.37,3.46,0,2
1.2651e+05,1.4,8.4,7.6,0.6,2,0.6,4,1,1,0.7,0.7,5.2,0.9,0.8,0.9,1.6,1.7,1.2,0.5,39,0.59,3.94,-0.63,2
1.2666e+05,11,3.1,8.1,0.3,6.7,0.1,0.8,0,6.5,0.6,0.8,13,0.1,0.9,1.2,0,2.1,1.3,0.5,30,0.23,0.67,0.1,2
1.2687e+05,-0.8,8.2,7.6,0.9,1.2,0.7,4.6,1.3,0.6,0.9,1.3,6.6,1.4,1.4,1.4,1.3,2.7,2,1,42,0.69,1.73,-0.25,2
1.2724e+05,-2.8,10.1,9.1,0.8,0.3,0.8,6,1.5,-0.7,0.9,1.4,5.1,1.3,1.2,1.4,1.3,2.2,1.8,0.7,43,0.85,0.71,-0.59,3
1.2733e+05,-2.9,8.9,8.5,1.3,1.8,1,5.5,1.7,0.2,1.2,1.3,7.6,1.8,1.9,1.6,2.8,3.3,2.4,1.1,45,0.65,4.54,0.05,3
1.2767e+05,-12.9,10.8,10.4,2,0.8,2.9,6,2.2,-1.6,1.9,2.3,7.4,2.1,2.5,2.7,2.9,4.1,4,1.8,53,1.3,0.28,-0.5,4
1.2817e+05,5.8,5.3,6.7,0.4,4.4,0.2,0.9,0.1,4.1,0.4,0.4,8.2,0.4,0.5,0.7,0.5,1.3,0.9,0.3,33,0.36,3.51,-0.41,2
1.2997e+05,-9.4,10.2,9.6,1.4,0.1,1.1,6,1.8,-0.8,1.4,1.8,6.9,1.9,2.2,1.7,1.7,3.6,2.8,1.4,50,0.98,0.4,-0.25,3
1.3069e+05,-12.9,11,10.3,1.8,1.3,3,5.3,1.9,-1.2,1.6,2.2,6.3,1.5,2.5,2.9,3.3,3.4,3.4,1.3,53,1.39,-0.44,-0.34,4
1.3095e+05,-0.4,8.2,7.6,0.9,2.2,0.7,3.9,1.2,1.4,1,1.1,7.1,1.4,1.3,1.3,1.8,2.5,1.8,0.8,42,0.56,4.58,0.2,2
1.3095e+05,-6.3,9.7,9.2,1.2,0.2,1.1,6.3,1.8,-1.1,1.2,1.6,6,1.6,1.8,1.8,2.3,3,2.5,1.2,48,0.98,0.83,-0.53,3
1.3111e+05,-9.1,10.2,9.7,1.6,0.6,1.6,6.4,2,-1.4,1.5,1.7,6.4,1.8,1.8,1.9,2.7,3.5,2.8,1.3,50,1.02,1.54,-0.41,3
